YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,5,8,3,0,0,0,0,0,0,0,0,4.51,2.37,3.44,6.53,89.12,0,72.14,0.71,29.67,1.351594296,31.44
2023,5,8,4,0,0,0,0,0,0,0,0,3.93,1.74,2.83,6.23,88.75,0,72.15,0.82,30.22,1.56099623,32.78
2023,5,8,5,0.03,0.03,0.08,2.38,2.8,0.35,0,0,3.53,1.03,2.28,5.92,86.56,0,72.2,0.91,30.96,1.732325084,33.87
2023,5,8,6,0.63,0.63,0.94,68.7,70.75,8.2,0.04,0.2,6.37,0.65,3.51,5.8,69.62,0,72.27,1.04,39.81,1.979800096,39.74
2023,5,8,7,1.47,1.56,1.97,168.48,179.35,22.92,0.35,1.73,10.59,-1.13,4.73,5.19,47,0,72.34,0.56,85.24,1.066046206,82.04
2023,5,8,8,2.28,2.42,2.92,266.95,282.15,38.72,0.95,4.75,13.22,-1.98,5.62,4.82,36.81,0,72.41,1.56,203.99,2.969700144,204.6
2023,5,8,9,2.68,3.15,3.71,320.77,367.27,47.93,1.52,7.98,15.01,-2.06,6.48,4.7,32,0,72.46,2.82,208.27,5.368304107,208.52
2023,5,8,10,3.39,3.71,4.29,405.77,433.48,61.28,2.25,11.73,16.34,-1.69,7.33,4.76,29.75,0,72.48,3.81,210.3,7.252921507,210.35
2023,5,8,11,3.01,4.01,4.63,373.67,467.02,57.09,2.25,11.92,17.16,-1.02,8.07,4.94,29.38,0,72.47,4.45,212.52,8.471260027,212.61
2023,5,8,12,2.78,3.99,4.69,349.7,463.02,52.37,2.07,11.08,17.57,-0.56,8.51,5.13,29.5,0,72.43,4.86,216.24,9.251758142,216.31
2023,5,8,13,2.55,3.83,4.49,313.08,443.52,47.46,1.8,9.4,17.7,-0.34,8.68,5.19,29.69,0,72.4,5.3,220.28,10.08936588,220.33
2023,5,8,14,2.21,3.37,4.02,269.33,390.38,40.17,1.38,7.1,17.3,-0.16,8.57,5.25,30.88,0,72.35,5.53,224.03,10.52720628,224.2
2023,5,8,15,1.81,2.7,3.33,216.98,312.42,31.77,0.91,4.67,16.21,0.23,8.22,5.43,34.06,0.01,72.32,5.45,229.48,10.37491397,229.74
2023,5,8,16,1.04,1.87,2.45,124.45,216.17,18.07,0.38,1.83,14.47,0.74,7.61,5.62,39.62,0.01,72.33,4.5,234.1,8.566442724,234.38
2023,5,8,17,0.48,0.97,1.45,53.67,110.45,7.09,0.07,0.35,12.84,0.8,6.82,5.68,44.38,0.01,72.33,3.05,235.86,5.806144513,236.09
2023,5,8,18,0.12,0.18,0.41,12.75,19,1.84,0.01,0.02,10.86,1.48,6.17,6.04,53.81,0.01,72.33,1.44,235.62,2.741261672,238.19
2023,5,8,19,0,0,0,0,0,0,0,0,9.18,1.12,5.15,5.86,58.69,0,72.36,0.43,249.93,0.818571194,256.16
2023,5,8,20,0,0,0,0,0,0,0,0,8.12,0.43,4.27,5.62,60.12,0,72.4,0.16,11.31,0.30458463,18.78
2023,5,8,21,0,0,0,0,0,0,0,0,6.95,-0.2,3.37,5.37,62.31,0,72.43,0.46,44.31,0.875680812,42.12
2023,5,8,22,0,0,0,0,0,0,0,0,5.9,-0.81,2.55,5.13,64.19,0,72.42,0.67,47.37,1.275448139,45.92
2023,5,8,23,0,0,0,0,0,0,0,0,4.91,-1.62,1.65,4.88,65,0,72.41,0.72,47.19,1.370630836,45.82
2023,5,9,0,0,0,0,0,0,0,0,0,4.07,-2.56,0.75,4.52,64.31,0,72.39,0.72,44.56,1.370630836,43.61
2023,5,9,1,0,0,0,0,0,0,0,0,3.43,-3.74,-0.15,4.15,61.69,0,72.37,0.73,41.53,1.389667375,41.16
2023,5,9,2,0,0,0,0,0,0,0,0,3.02,-5.04,-1.01,3.78,57.69,0,72.35,0.76,40.41,1.446776993,40.01
2023,5,9,3,0,0,0,0,0,0,0,0,3.03,-6.45,-1.7,3.42,51.94,0,72.32,0.81,38.75,1.54195969,38.82
2023,5,9,4,0,0,0,0,0,0,0,0,3.33,-7.78,-2.23,3.05,45.81,0,72.3,0.86,35.42,1.637142387,35.79
2023,5,9,5,0.04,0.03,0.09,2.58,3,0.38,0,0,3.73,-8.77,-2.52,2.81,41,0,72.3,0.89,32.86,1.694252005,33.61
2023,5,9,6,0.66,0.65,0.95,71.98,73.77,8.48,0.04,0.17,5.72,-6.11,-0.2,3.66,46.25,0,72.33,0.7,31.73,1.332557757,32.45
2023,5,9,7,1.57,1.59,1.98,179.77,184.9,24.5,0.34,1.7,9.99,-8.72,0.63,2.99,28.06,0,72.37,0.6,318.67,1.142192363,322.54
2023,5,9,8,2.41,2.47,2.92,281.85,288.83,41.3,0.96,4.75,12.44,-8.81,1.81,2.87,22.88,0,72.4,2.25,258.57,4.283221362,258.69
2023,5,9,9,3.11,3.21,3.71,369.08,375.88,55.8,1.69,8.6,14.21,-7.38,3.42,3.11,22.44,0,72.42,3.3,248.3,6.282057998,248.28
2023,5,9,10,3.4,3.76,4.3,406.95,439.6,62.87,2.22,11.48,15.67,-5.86,4.9,3.48,22.81,0,72.43,4.1,240.7,7.804981149,240.84
2023,5,9,11,3.41,4.06,4.63,413.25,474.88,64.16,2.42,12.85,16.58,-4.21,6.18,3.97,24.38,0,72.43,4.82,236.44,9.175611985,236.6
2023,5,9,12,3.24,4.05,4.7,401.38,472.55,61.48,2.33,12.4,16.94,-2.42,7.26,4.52,27.12,0,72.42,5.13,236.75,9.765744706,236.94
2023,5,9,13,3.03,3.85,4.49,370.62,447.92,56.09,2.05,10.52,16.98,-1.05,7.97,4.94,29.69,0,72.39,5.15,238.77,9.803817784,239.01
2023,5,9,14,2.68,3.39,4.02,323.2,394.75,48.09,1.59,8.08,16.82,-0.21,8.3,5.25,31.81,0,72.34,5.24,239.34,9.975146639,239.68
2023,5,9,15,2.1,2.72,3.33,251,316.75,36.77,0.99,5.12,16.22,0.19,8.2,5.43,34.06,0,72.28,5.31,238.53,10.10840241,238.92
2023,5,9,16,1.41,1.9,2.46,165.48,219.58,23.42,0.45,2.17,14.94,0.66,7.8,5.62,38.31,0,72.24,5.09,236.58,9.689598548,236.98
2023,5,9,17,0.72,1,1.46,80.02,113.05,10.43,0.09,0.48,13.15,1.28,7.22,5.92,45.06,0,72.22,4.36,232.95,8.299931173,233.39
2023,5,9,18,0.16,0.19,0.42,16,19.92,2.16,0.01,0.02,11.21,1.99,6.6,6.23,54.06,0,72.22,2.92,226.3,5.558669501,226.88
2023,5,9,19,0,0,0,0,0,0,0,0,9.74,2.87,6.31,6.65,63.94,0,72.24,1.8,218.47,3.42657709,220.5
2023,5,9,20,0,0,0,0,0,0,0,0,9.26,2.94,6.1,6.71,66.38,0,72.29,1.74,217.54,3.312357853,219.55
2023,5,9,21,0,0,0,0,0,0,0,0,8.73,2.56,5.65,6.53,66.75,0,72.32,1.69,216.34,3.217175156,217.11
2023,5,9,22,0,0,0,0,0,0,0,0,8.31,1.94,5.13,6.23,65.56,0,72.34,1.65,210.45,3.141028999,210.06
2023,5,9,23,0,0,0,0,0,0,0,0,8.05,1.6,4.83,6.04,65.06,0,72.34,1.47,204.24,2.79837129,203.31
2023,5,10,0,0,0,0,0,0,0,0,0,7.62,1.38,4.5,5.98,66.12,0,72.32,1.31,200.28,2.49378666,199.02
2023,5,10,1,0,0,0,0,0,0,0,0,7.23,1.12,4.18,5.86,66.75,0,72.31,1.15,196.96,2.18920203,195.55
2023,5,10,2,0,0,0,0,0,0,0,0,6.83,0.88,3.85,5.74,67.44,0,72.3,0.95,192.32,1.808471242,190.83
2023,5,10,3,0,0,0,0,0,0,0,0,6.85,0.72,3.78,5.68,66.62,0,72.3,0.92,195.21,1.751361624,195.64
2023,5,10,4,0,0,0,0,0,0,0,0,6.37,0.54,3.45,5.62,68.19,0,72.3,0.56,177.61,1.066046206,180.98
2023,5,10,5,0.03,0.04,0.09,2.42,3.15,0.37,0,0,5.25,0.33,2.79,5.55,72.69,0,72.32,0.38,134.17,0.723388497,135.52
2023,5,10,6,0.57,0.67,0.96,62.55,73.2,8.06,0.04,0.2,6.44,0.85,3.65,5.86,70.25,0,72.35,0.52,147.99,0.989900048,129.21
2023,5,10,7,1.29,1.61,1.99,146.92,182.52,20.88,0.3,1.48,9.36,-0.45,4.46,5.31,52.12,0,72.38,0.88,183.58,1.675215466,184.83
2023,5,10,8,1.97,2.48,2.93,231.33,285.55,34.72,0.81,4.02,11.44,-2.17,4.63,4.64,39.62,0,72.41,2.06,217,3.921527114,217.01
2023,5,10,9,2.45,3.21,3.72,294.05,369.98,44.84,1.35,6.95,13.16,-2.93,5.12,4.33,33.38,0,72.44,3.05,220.95,5.806144513,221.11
2023,5,10,10,2.65,3.74,4.3,313.9,431.6,48.12,1.66,8.48,14.46,-2.78,5.84,4.39,30.88,0,72.45,3.69,218.98,7.024483034,219.06
2023,5,10,11,2.93,4.06,4.63,356.27,468.7,55.27,2.05,10.67,15.44,-2.56,6.44,4.46,29.38,0,72.43,4.18,216.72,7.957273464,216.7
2023,5,10,12,2.75,4.02,4.7,341.17,463.12,51.61,1.91,10.05,16.08,-2.6,6.74,4.39,28,0,72.41,4.58,215.21,8.718735039,215.17
2023,5,10,13,2.57,3.8,4.49,319,439.23,47.64,1.7,8.58,16.24,-2.52,6.86,4.39,27.75,0,72.38,4.83,213.84,9.194648524,213.92
2023,5,10,14,1.8,3.3,4.03,222.65,383.45,33.4,1.06,5.38,15.89,-2.54,6.67,4.39,28.25,0,72.35,4.84,213.41,9.213685063,213.4
2023,5,10,15,1.53,2.61,3.33,185.8,300.58,27.45,0.73,3.77,15.12,-2.96,6.08,4.27,28.69,0,72.32,4.69,215.17,8.928136973,215.26
2023,5,10,16,0.96,1.8,2.46,117.5,204.45,17.16,0.34,1.65,14,-3.7,5.15,4.03,29.12,0,72.29,4.27,217.27,8.128602318,217.33
2023,5,10,17,0.4,0.91,1.47,44.2,99.35,5.93,0.05,0.27,12.44,-4.42,4.01,3.78,30.44,0,72.29,3.54,219.35,6.738934943,219.48
2023,5,10,18,0.13,0.17,0.43,13.25,17.98,1.85,0.01,0.02,9.89,-2.37,3.76,4.52,43.19,0,72.32,1.92,217.38,3.655015562,218
2023,5,10,19,0,0,0,0,0,0,0,0,8.23,-2.86,2.69,4.33,46.12,0,72.36,1.2,214.1,2.284384726,213.83
2023,5,10,20,0,0,0,0,0,0,0,0,8.09,-4.11,1.99,3.91,42,0,72.4,0.72,204.34,1.370630836,203.82
2023,5,10,21,0,0,0,0,0,0,0,0,7.34,-4.44,1.45,3.78,43.12,0,72.42,0.36,140.36,0.685315418,132.51
2023,5,10,22,0,0,0,0,0,0,0,0,6.45,-4.59,0.93,3.78,45.31,0,72.44,0.56,90,1.066046206,88.98
2023,5,10,23,0,0,0,0,0,0,0,0,5.55,-4.77,0.39,3.72,47.62,0,72.43,0.76,76.25,1.446776993,75.61
2023,5,11,0,0,0,0,0,0,0,0,0,4.83,-4.94,-0.06,3.66,49.5,0,72.42,0.9,69.21,1.713288545,68.47
2023,5,11,1,0,0,0,0,0,0,0,0,4.2,-5.35,-0.58,3.54,50,0,72.4,1,64.63,1.903653939,64.01
2023,5,11,2,0,0,0,0,0,0,0,0,3.74,-5.97,-1.11,3.36,49.19,0,72.4,1.09,60.87,2.074982793,60.69
2023,5,11,3,0,0,0,0,0,0,0,0,3.51,-6.65,-1.57,3.17,47.31,0,72.41,1.14,59.04,2.17016549,59.23
2023,5,11,4,0,0,0,0,0,0,0,0,3.22,-7.24,-2.02,3.05,46,0,72.44,1.16,56.52,2.208238569,56.37
2023,5,11,5,0.03,0.03,0.1,2.38,2.88,0.36,0,0,3.07,-7.81,-2.38,2.93,44.38,0,72.48,1.17,55.35,2.227275108,55.03
2023,5,11,6,0.54,0.57,0.97,56.77,60.83,7.23,0.03,0.17,4.9,-5.34,-0.21,3.6,48.5,0,72.55,0.93,58.71,1.770398163,56.86
2023,5,11,7,1.42,1.5,2,158.98,169.58,21.59,0.31,1.55,9.17,-7.7,0.73,2.93,29.62,0,72.61,1.16,110.87,2.208238569,107.3
2023,5,11,8,2.24,2.4,2.94,259.17,276.4,37.73,0.88,4.38,11.48,-8.24,1.62,2.75,23.81,0,72.63,1.74,161.73,3.312357853,161.37
2023,5,11,9,2.75,3.15,3.72,326.2,363.98,48.84,1.48,7.6,13.48,-7.52,2.98,2.93,22.12,0,72.63,2.57,187,4.892390622,186.97
2023,5,11,10,2.87,3.69,4.3,345.9,427.15,52.44,1.84,9.5,15.08,-6.67,4.2,3.17,21.44,0,72.6,3.55,199.03,6.757971482,198.92
2023,5,11,11,2.88,4,4.64,349.3,463.08,53.16,1.99,10.52,16.05,-5.79,5.13,3.42,21.62,0,72.58,4.29,204.56,8.166675397,204.5
2023,5,11,12,2.79,4.01,4.7,348.2,463.83,52.33,1.98,10.5,16.51,-4.88,5.81,3.66,22.62,0,72.55,4.61,206.48,8.775844657,206.46
2023,5,11,13,2.61,3.81,4.5,323.27,441.65,48.88,1.8,9.1,16.52,-4.17,6.17,3.85,23.88,0,72.51,4.57,207.27,8.6996985,207.23
2023,5,11,14,2.21,3.35,4.03,264.08,387.62,39.87,1.3,6.67,16.27,-3.81,6.23,3.97,24.94,0,72.47,4.4,207.38,8.37607733,207.37
2023,5,11,15,1.8,2.68,3.34,218.9,309.67,32.06,0.88,4.52,15.67,-3.7,5.98,4.03,26.12,0,72.44,4.1,207.35,7.804981149,207.31
2023,5,11,16,1.13,1.85,2.47,134.3,212.15,19.33,0.38,1.85,14.67,-3.83,5.42,3.97,27.56,0,72.42,3.59,207.62,6.83411764,207.63
2023,5,11,17,0.53,0.86,1.48,57.83,92.73,7.88,0.08,0.38,13.23,-3.95,4.64,3.91,30,0,72.41,2.9,208.5,5.520596422,208.42
2023,5,11,18,0.15,0.18,0.44,15.23,18.7,2.09,0.01,0.02,10.7,-1.34,4.68,4.88,44.25,0,72.44,1.46,209.17,2.779334751,208.79
2023,5,11,19,0,0,0,0,0,0,0,0,9.25,-2.27,3.49,4.52,44.81,0,72.48,0.93,205.92,1.770398163,205.36
2023,5,11,20,0,0,0,0,0,0,0,0,9.13,-3.02,3.05,4.27,42.56,0,72.53,0.46,167.15,0.875680812,164.48
2023,5,11,21,0,0,0,0,0,0,0,0,8.18,-3.26,2.46,4.15,44.62,0,72.58,0.63,92.15,1.199301981,89.01
2023,5,11,22,0,0,0,0,0,0,0,0,7.02,-3.15,1.94,4.21,48.75,0,72.61,0.91,73.58,1.732325084,71.95
2023,5,11,23,0,0,0,0,0,0,0,0,6.07,-3.17,1.45,4.21,52,0,72.6,0.96,64.48,1.827507781,63.56
2023,5,12,0,0,0,0,0,0,0,0,0,5.4,-3.49,0.96,4.09,53.19,0,72.58,0.99,58.19,1.884617399,56.93
2023,5,12,1,0,0,0,0,0,0,0,0,4.87,-3.8,0.54,4.03,53.81,0,72.54,1.05,52.87,1.998836636,51.78
2023,5,12,2,0,0,0,0,0,0,0,0,4.4,-4.1,0.15,3.91,54.25,0,72.51,1.12,49.53,2.132092411,49.26
2023,5,12,3,0,0,0,0,0,0,0,0,4.21,-4.42,-0.1,3.78,53.62,0,72.49,1.17,46.36,2.227275108,46.33
2023,5,12,4,0,0,0,0,0,0,0,0,4.12,-4.7,-0.29,3.72,52.75,0,72.49,1.19,42.35,2.265348187,42.81
2023,5,12,5,0.03,0.03,0.1,2.35,2.65,0.35,0,0,4.24,-4.97,-0.36,3.66,51.19,0,72.52,1.19,40.48,2.265348187,40.97
2023,5,12,6,0.41,0.42,0.98,40.6,42.08,5.27,0.02,0.12,6.35,-2.81,1.77,4.33,53,0,72.57,0.87,35.12,1.656178927,36.77
2023,5,12,7,1.28,1.36,2.01,139.48,148.75,17.91,0.24,1.17,10.76,-4.62,3.07,3.78,34,0,72.62,0.49,41.78,0.93279043,42.14
2023,5,12,8,2.07,2.25,2.94,236.75,254.95,32.43,0.7,3.5,13.48,-5.41,4.04,3.48,26.38,0,72.65,1.4,215.46,2.665115514,214.78
2023,5,12,9,2.79,3.02,3.73,325.3,345.75,46.23,1.31,6.67,15.42,-5.06,5.18,3.6,24,0,72.66,2.53,221.12,4.816244465,220.79
2023,5,12,10,3.24,3.6,4.31,379.33,413.83,55.15,1.81,9.4,16.82,-4.29,6.26,3.85,23.38,0,72.65,3.39,220.99,6.453386852,220.57
2023,5,12,11,3.29,3.86,4.64,393.9,441.62,57,2.02,10.58,17.69,-3.45,7.12,4.15,23.75,0,72.61,4.04,220.29,7.690761912,219.67
2023,5,12,12,3.35,3.73,4.71,400.12,423,54.92,1.91,10.1,18.12,-2.42,7.84,4.52,25.12,0,72.56,4.37,219.78,8.318967712,219.13
2023,5,12,13,2.76,3.51,4.5,327.12,397.05,45.26,1.52,7.8,18.19,-1.41,8.39,4.88,27.25,0,72.49,4.56,219.99,8.680661961,219.44
2023,5,12,14,2.49,3.08,4.03,288.12,349.25,40.27,1.21,6.17,17.89,-0.53,8.68,5.25,29.88,0,72.43,4.48,220.47,8.528369645,219.86
2023,5,12,15,1.92,2.28,3.34,216.52,251.17,28.3,0.68,3.42,17.21,0.31,8.76,5.62,33.25,0,72.38,4.33,222.07,8.242821555,221.47
2023,5,12,16,1.29,1.66,2.47,144.88,184.12,19.14,0.34,1.65,16.14,0.97,8.55,5.92,37.44,0,72.37,3.98,224.68,7.576542676,224.08
2023,5,12,17,0.75,0.84,1.48,79.5,90.8,10.03,0.09,0.42,14.62,1.62,8.12,6.16,43.12,0,72.39,3.47,225.64,6.605679167,225.21
2023,5,12,18,0.16,0.16,0.44,16.2,16.3,2.22,0.01,0.02,12.26,2.94,7.6,6.77,54.94,0,72.45,1.94,226.14,3.693088641,225.66
2023,5,12,19,0,0,0,0,0,0,0,0,9.73,3.37,6.55,6.96,66.88,0,72.52,0.85,233.24,1.618105848,233.02
2023,5,12,20,0,0,0,0,0,0,0,0,9.49,3,6.25,6.77,66.44,0,72.58,0.68,253.43,1.294484678,254.27
2023,5,12,21,0,0,0,0,0,0,0,0,9.35,2.44,5.9,6.53,64.88,0,72.63,0.44,280.12,0.837607733,284.65
2023,5,12,22,0,0,0,0,0,0,0,0,9.41,1.78,5.6,6.29,62.25,0,72.65,0.32,329.04,0.60916926,333.84
2023,5,12,23,0,0,0,0,0,0,0,0,9.11,1.02,5.07,6.04,60.62,0,72.65,0.55,19.98,1.047009666,19.98
2023,5,13,0,0,0,0,0,0,0,0,0,8.83,0.22,4.52,5.74,58.62,0,72.63,0.68,40.31,1.294484678,39.63
2023,5,13,1,0,0,0,0,0,0,0,0,8.62,-0.53,4.05,5.43,56.5,0,72.59,0.74,45,1.408703915,44.71
2023,5,13,2,0,0,0,0,0,0,0,0,7.96,-1.4,3.28,5.13,55.56,0,72.55,0.86,34.7,1.637142387,34.42
2023,5,13,3,0,0,0,0,0,0,0,0,7.55,-2.52,2.51,4.7,52.56,0,72.52,1.07,24.69,2.036909714,24.68
2023,5,13,4,0,0,0,0,0,0,0,0,7.33,-3.85,1.74,4.27,48.12,0,72.51,1.13,21.07,2.151128951,21.57
2023,5,13,5,0.04,0.03,0.1,2.62,2.83,0.39,0,0,6.98,-4.9,1.05,3.91,45.38,0,72.53,1.06,19.91,2.017873175,20.25
2023,5,13,6,0.55,0.53,0.99,53.23,53.48,6.66,0.03,0.15,8.77,-3.52,2.63,4.27,44.25,0,72.58,0.87,15.03,1.656178927,15.31
2023,5,13,7,1.42,1.43,2.01,152.1,154.77,19.65,0.26,1.27,12.26,-3.85,4.21,4.46,36.31,0,72.63,0.53,325.84,1.008936588,326.31
2023,5,13,8,2.3,2.34,2.95,258.3,262.4,35.89,0.77,3.8,14.61,-3.38,5.61,4.7,33,0,72.66,1.38,238.2,2.627042435,239.08
2023,5,13,9,2.86,3.07,3.73,330.4,347.62,47.33,1.34,6.73,16.31,-2.34,6.99,5,31.5,0,72.68,2.48,225.64,4.721061768,226.31
2023,5,13,10,3.23,3.66,4.31,375.67,417.52,55.41,1.84,9.42,17.59,-0.66,8.47,5.55,32.06,0,72.67,3.49,222.83,6.643752246,223.29
2023,5,13,11,3.92,4.01,4.64,460.1,457.4,68.26,2.4,12.7,18.45,0.91,9.69,6.16,33.69,0,72.64,4.24,222.54,8.0714927,222.94
2023,5,13,12,3.69,3.98,4.71,447.92,459.23,65.55,2.34,12.35,18.86,2.26,10.56,6.71,35.69,0,72.6,4.65,222.48,8.851990815,222.8
2023,5,13,13,3.28,3.77,4.5,392.88,434.25,57.09,1.96,10.05,18.86,3.46,11.16,7.14,38.12,0,72.54,4.74,222.13,9.02331967,222.42
2023,5,13,14,2.76,3.3,4.04,328.2,380.35,47.09,1.45,7.38,18.2,4.46,11.33,7.57,41.94,0,72.5,4.63,222.54,8.813917736,222.74
2023,5,13,15,2.02,2.63,3.35,238.17,301.12,33.85,0.87,4.4,17.2,5.07,11.13,7.81,46.19,0,72.47,4.38,223.84,8.338004252,224.04
2023,5,13,16,1.4,1.8,2.48,158.95,203.7,21.63,0.39,1.9,16.01,5.3,10.65,7.87,50.31,0,72.45,4.1,224.15,7.804981149,224.4
2023,5,13,17,0.78,0.92,1.49,84.75,100.2,10.95,0.09,0.48,14.66,5.64,10.15,8.06,55.88,0,72.45,3.6,224.56,6.853154179,224.73
2023,5,13,18,0.16,0.17,0.45,16.23,17.88,2.24,0.01,0.02,13.29,6.15,9.72,8.36,63.25,0.01,72.47,2.43,221.08,4.625879071,221.44
2023,5,13,19,0,0,0,0,0,0,0,0,11.73,6.33,9.03,8.42,71.06,0.01,72.5,1.27,218.49,2.417640502,218.24
2023,5,13,20,0,0,0,0,0,0,0,0,11.12,6.19,8.65,8.36,73.25,0,72.55,1.05,221.39,1.998836636,219.36
2023,5,13,21,0,0,0,0,0,0,0,0,10.87,6.02,8.44,8.24,73.62,0,72.6,0.86,221.33,1.637142387,219.15
2023,5,13,22,0,0,0,0,0,0,0,0,10.67,5.88,8.27,8.18,73.94,0,72.62,0.67,212.22,1.275448139,210.43
2023,5,13,23,0,0,0,0,0,0,0,0,10.01,5.65,7.83,8.06,76.19,0,72.6,0.46,188.82,0.875680812,187.13
2023,5,14,0,0,0,0,0,0,0,0,0,9.26,5.39,7.32,7.93,79,0,72.56,0.18,118.81,0.342657709,99.69
2023,5,14,1,0,0,0,0,0,0,0,0,8.38,5.12,6.75,7.81,82.5,0,72.5,0.4,17.02,0.761461575,23.85
2023,5,14,2,0,0,0,0,0,0,0,0,7.69,4.65,6.18,7.63,83.88,0,72.44,0.67,4.65,1.275448139,10.64
2023,5,14,3,0,0,0,0,0,0,0,0,7.39,4.01,5.7,7.26,81.88,0,72.38,0.89,8.56,1.694252005,11.79
2023,5,14,4,0,0,0,0,0,0,0,0,7.53,3.3,5.41,6.9,76.94,0,72.34,0.99,13.27,1.884617399,13.97
2023,5,14,5,0.04,0.03,0.11,2.88,3.15,0.41,0,0,7.87,2.56,5.22,6.53,71.19,0,72.33,0.98,14.81,1.86558086,14.73
2023,5,14,6,0.51,0.53,1,52.52,56.08,6.53,0.03,0.15,9.55,2.81,6.18,6.71,65.25,0,72.36,0.83,15.87,1.580032769,15.66
2023,5,14,7,1.41,1.4,2.02,156.35,157.85,20.09,0.27,1.38,12.7,2.1,7.4,6.41,50.62,0,72.39,0.72,249.01,1.370630836,249.68
2023,5,14,8,2.24,2.28,2.95,258.75,263.42,35.74,0.79,3.92,14.76,1.92,8.34,6.35,43.94,0,72.41,2.6,224.15,4.949500241,224.52
2023,5,14,9,2.92,3.02,3.73,345.5,351.98,49.42,1.43,7.25,16.26,2.37,9.31,6.53,40.94,0,72.41,3.59,221.56,6.83411764,221.8
2023,5,14,10,3.04,3.6,4.31,363.92,422.52,53.98,1.83,9.48,17.48,2.95,10.22,6.77,39.38,0,72.41,4.32,219.57,8.223785015,219.82
2023,5,14,11,3.31,3.92,4.64,405.75,460.2,60.42,2.2,11.7,18.21,3.69,10.95,7.08,39.38,0.04,72.38,4.75,218.45,9.042356209,218.53
2023,5,14,12,2.86,3.83,4.71,360.3,448.1,52.27,1.93,10.15,18.34,4.56,11.45,7.51,41.19,0.14,72.34,4.85,218.26,9.232721603,218.34
2023,5,14,13,2.52,3.64,4.5,313.62,424.7,45.5,1.61,8.17,18.12,5,11.56,7.69,42.88,0.21,72.29,4.78,217.96,9.099465827,217.99
2023,5,14,14,2.07,3.18,4.04,257.05,370.7,36.92,1.19,6.02,17.87,5.15,11.51,7.81,43.94,0.15,72.22,4.71,218.47,8.966210051,218.51
2023,5,14,15,1.62,2.5,3.35,199.48,288.48,28.13,0.75,3.85,17.19,5.23,11.21,7.81,46.12,0.13,72.17,4.71,218.94,8.966210051,218.93
2023,5,14,16,1.11,1.66,2.48,129.05,187.27,17.85,0.34,1.7,16.02,5.33,10.67,7.87,50.06,0.13,72.15,4.44,218.06,8.452223488,218.06
2023,5,14,17,0.54,0.81,1.5,62.42,89.12,8.31,0.08,0.4,14.48,5.44,9.96,8,55.81,0.13,72.15,3.81,216.33,7.252921507,216.35
2023,5,14,18,0.1,0.14,0.46,11.3,14.77,1.51,0.01,0.02,12.67,6.21,9.44,8.48,66.62,0.12,72.17,2.51,211.76,4.778171386,211.78
2023,5,14,19,0,0,0,0,0,0,0,0,11.21,6.6,8.9,8.73,75.56,0.14,72.21,1.63,204.35,3.10295592,204.61
2023,5,14,20,0,0,0,0,0,0,0,0,10.73,6.63,8.68,8.73,78.06,0.14,72.27,1.83,201.3,3.483686708,201.07
2023,5,14,21,0,0,0,0,0,0,0,0,10.64,6.68,8.65,8.73,78.81,0.13,72.31,1.82,195.95,3.464650168,193.92
2023,5,14,22,0,0,0,0,0,0,0,0,10.33,6.65,8.49,8.73,80.25,0.11,72.33,1.82,191.65,3.464650168,187.48
2023,5,14,23,0,0,0,0,0,0,0,0,9.97,6.54,8.25,8.67,81.56,0.09,72.32,1.72,191.26,3.274284775,184.75
2023,5,15,0,0,0,0,0,0,0,0,0,9.49,6.29,7.89,8.48,82.75,0.08,72.29,1.56,191.25,2.969700144,183.2
2023,5,15,1,0,0,0,0,0,0,0,0,9.12,5.98,7.55,8.3,83.12,0.07,72.24,1.37,194.51,2.608005896,186.85
2023,5,15,2,0,0,0,0,0,0,0,0,8.8,5.8,7.3,8.24,83.81,0.06,72.2,1.28,201.09,2.436677042,196.39
2023,5,15,3,0,0,0,0,0,0,0,0,8.34,5.53,6.94,8.06,85,0.06,72.18,1.36,213.78,2.588969357,211.61
2023,5,15,4,0,0,0,0,0,0,0,0,7.82,5.11,6.46,7.93,86.25,0.07,72.19,0.92,228.08,1.751361624,226.9
2023,5,15,5,0.03,0.02,0.11,2.02,2.35,0.28,0,0,7.08,4.77,5.93,7.81,89.38,0.07,72.19,0.53,259.02,1.008936588,265.06
2023,5,15,6,0.39,0.38,1.01,40.23,39.88,5.28,0.03,0.12,7.9,5.05,6.48,8.06,87.5,0.13,72.22,0.64,304.08,1.218338521,316.47
2023,5,15,7,1.05,1.13,2.03,115.27,122.92,14.73,0.2,1,10.12,4.59,7.36,7.81,73,0.08,72.23,1.19,298.58,2.265348187,299.37
2023,5,15,8,1.67,2,2.96,192.35,224.5,25.46,0.56,2.8,12.4,3.82,8.12,7.39,59.06,0.03,72.23,2.05,261.47,3.902490574,261.67
2023,5,15,9,2.22,2.75,3.74,263.9,314.6,36.05,1.02,5.27,14.38,3.17,8.78,7.02,49.44,0.01,72.23,3.07,243.43,5.844217592,243.54
